cellid,RBG,SLX,plate_sorted,plate_rearranged,well_sorted,well_rearranged,set_index,CI_index,index,mouse_platelabel,sort_method,sample.name,population,expdate,timepoint_tx_days,biosample_id,mouse_id,sex,start_age,tom,batch,countfolder,sample_id
SLX20544.i705_i503,RBG39177,SLX20544,plate3,plate3,B5,B5,setA,i705_i503,N705-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i503,RBG39178,SLX20544,plate3,plate3,B6,B6,setA,i706_i503,N706-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i503,RBG39179,SLX20544,plate3,plate3,B7,B7,setA,i707_i503,N707-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i503,RBG39180,SLX20544,plate3,plate3,B8,B8,setA,i710_i503,N710-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i503,RBG39181,SLX20544,plate3,plate3,B9,B9,setA,i711_i503,N711-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i503,RBG39182,SLX20544,plate3,plate3,B10,B10,setA,i712_i503,N712-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i503,RBG39183,SLX20544,plate3,plate3,B11,B11,setA,i714_i503,N714-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i503,RBG39184,SLX20544,plate3,plate3,B12,B12,setA,i715_i503,N715-S503,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i505,RBG39185,SLX20544,plate3,plate3,C1,C1,setA,i701_i505,N701-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i505,RBG39186,SLX20544,plate3,plate3,C2,C2,setA,i702_i505,N702-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i505,RBG39187,SLX20544,plate3,plate3,C3,C3,setA,i703_i505,N703-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i505,RBG39188,SLX20544,plate3,plate3,C4,C4,setA,i704_i505,N704-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i505,RBG39189,SLX20544,plate3,plate3,C5,C5,setA,i705_i505,N705-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i505,RBG39190,SLX20544,plate3,plate3,C6,C6,setA,i706_i505,N706-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i505,RBG39191,SLX20544,plate3,plate3,C7,C7,setA,i707_i505,N707-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i505,RBG39192,SLX20544,plate3,plate3,C8,C8,setA,i710_i505,N710-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i505,RBG39193,SLX20544,plate3,plate3,C9,C9,setA,i711_i505,N711-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i505,RBG39194,SLX20544,plate3,plate3,C10,C10,setA,i712_i505,N712-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i505,RBG39195,SLX20544,plate3,plate3,C11,C11,setA,i714_i505,N714-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i505,RBG39196,SLX20544,plate3,plate3,C12,C12,setA,i715_i505,N715-S505,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i506,RBG39197,SLX20544,plate3,plate3,D1,D1,setA,i701_i506,N701-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i506,RBG39198,SLX20544,plate3,plate3,D2,D2,setA,i702_i506,N702-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i506,RBG39199,SLX20544,plate3,plate3,D3,D3,setA,i703_i506,N703-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i506,RBG39200,SLX20544,plate3,plate3,D4,D4,setA,i704_i506,N704-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i506,RBG39201,SLX20544,plate3,plate3,D5,D5,setA,i705_i506,N705-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i506,RBG39202,SLX20544,plate3,plate3,D6,D6,setA,i706_i506,N706-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i506,RBG39203,SLX20544,plate3,plate3,D7,D7,setA,i707_i506,N707-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i506,RBG39204,SLX20544,plate3,plate3,D8,D8,setA,i710_i506,N710-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i506,RBG39205,SLX20544,plate3,plate3,D9,D9,setA,i711_i506,N711-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i506,RBG39206,SLX20544,plate3,plate3,D10,D10,setA,i712_i506,N712-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i506,RBG39207,SLX20544,plate3,plate3,D11,D11,setA,i714_i506,N714-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i506,RBG39208,SLX20544,plate3,plate3,D12,D12,setA,i715_i506,N715-S506,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i507,RBG39209,SLX20544,plate3,plate3,E1,E1,setA,i701_i507,N701-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i507,RBG39210,SLX20544,plate3,plate3,E2,E2,setA,i702_i507,N702-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i507,RBG39211,SLX20544,plate3,plate3,E3,E3,setA,i703_i507,N703-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i507,RBG39212,SLX20544,plate3,plate3,E4,E4,setA,i704_i507,N704-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i507,RBG39213,SLX20544,plate3,plate3,E5,E5,setA,i705_i507,N705-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i507,RBG39214,SLX20544,plate3,plate3,E6,E6,setA,i706_i507,N706-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i507,RBG39215,SLX20544,plate3,plate3,E7,E7,setA,i707_i507,N707-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i507,RBG39216,SLX20544,plate3,plate3,E8,E8,setA,i710_i507,N710-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i507,RBG39217,SLX20544,plate3,plate3,E9,E9,setA,i711_i507,N711-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i507,RBG39218,SLX20544,plate3,plate3,E10,E10,setA,i712_i507,N712-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i507,RBG39219,SLX20544,plate3,plate3,E11,E11,setA,i714_i507,N714-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i507,RBG39220,SLX20544,plate3,plate3,E12,E12,setA,i715_i507,N715-S507,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i508,RBG39221,SLX20544,plate3,plate3,F1,F1,setA,i701_i508,N701-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i508,RBG39222,SLX20544,plate3,plate3,F2,F2,setA,i702_i508,N702-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i508,RBG39223,SLX20544,plate3,plate3,F3,F3,setA,i703_i508,N703-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i508,RBG39224,SLX20544,plate3,plate3,F4,F4,setA,i704_i508,N704-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i508,RBG39225,SLX20544,plate3,plate3,F5,F5,setA,i705_i508,N705-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i508,RBG39226,SLX20544,plate3,plate3,F6,F6,setA,i706_i508,N706-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i508,RBG39227,SLX20544,plate3,plate3,F7,F7,setA,i707_i508,N707-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i508,RBG39228,SLX20544,plate3,plate3,F8,F8,setA,i710_i508,N710-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i508,RBG39229,SLX20544,plate3,plate3,F9,F9,setA,i711_i508,N711-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i508,RBG39230,SLX20544,plate3,plate3,F10,F10,setA,i712_i508,N712-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i508,RBG39231,SLX20544,plate3,plate3,F11,F11,setA,i714_i508,N714-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i508,RBG39232,SLX20544,plate3,plate3,F12,F12,setA,i715_i508,N715-S508,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i510,RBG39233,SLX20544,plate3,plate3,G1,G1,setA,i701_i510,N701-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i510,RBG39234,SLX20544,plate3,plate3,G2,G2,setA,i702_i510,N702-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i510,RBG39235,SLX20544,plate3,plate3,G3,G3,setA,i703_i510,N703-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i510,RBG39236,SLX20544,plate3,plate3,G4,G4,setA,i704_i510,N704-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i510,RBG39237,SLX20544,plate3,plate3,G5,G5,setA,i705_i510,N705-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i510,RBG39238,SLX20544,plate3,plate3,G6,G6,setA,i706_i510,N706-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i510,RBG39239,SLX20544,plate3,plate3,G7,G7,setA,i707_i510,N707-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i510,RBG39240,SLX20544,plate3,plate3,G8,G8,setA,i710_i510,N710-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i711_i510,RBG39241,SLX20544,plate3,plate3,G9,G9,setA,i711_i510,N711-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i712_i510,RBG39242,SLX20544,plate3,plate3,G10,G10,setA,i712_i510,N712-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i714_i510,RBG39243,SLX20544,plate3,plate3,G11,G11,setA,i714_i510,N714-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i715_i510,RBG39244,SLX20544,plate3,plate3,G12,G12,setA,i715_i510,N715-S510,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i701_i511,RBG39245,SLX20544,plate3,plate3,H1,H1,setA,i701_i511,N701-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i702_i511,RBG39246,SLX20544,plate3,plate3,H2,H2,setA,i702_i511,N702-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i703_i511,RBG39247,SLX20544,plate3,plate3,H3,H3,setA,i703_i511,N703-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i704_i511,RBG39248,SLX20544,plate3,plate3,H4,H4,setA,i704_i511,N704-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i705_i511,RBG39249,SLX20544,plate3,plate3,H5,H5,setA,i705_i511,N705-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i706_i511,RBG39250,SLX20544,plate3,plate3,H6,H6,setA,i706_i511,N706-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i707_i511,RBG39251,SLX20544,plate3,plate3,H7,H7,setA,i707_i511,N707-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
SLX20544.i710_i511,RBG39252,SLX20544,plate3,plate3,H8,H8,setA,i710_i511,N710-S511,plate3_66h,purity,mouse1_66h_12d_Linneg_Kit+_OR_Sca1+_Tom+,Linneg_Kit+_OR_Sca1+_Tom+,20210512,12,2w4w_SS2_146818.66h,146818.66h,female,young,pos,2w4w,./data/SS2/2w4w,2w4w_SS2
